img_path,img_gt_class_labels,img_gt_bbox_coords
VOCdevkit/VOC2012/JPEGImages/2011_000290.jpg,"[11, 5, 5, 10]","[[96.0, 246.0, 290.0, 398.0], [145.0, 259.0, 240.0, 347.0], [2.0, 412.0, 160.0, 500.0], [1.0, 215.0, 74.0, 306.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001777.jpg,[5],"[[132.0, 5.0, 312.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_009807.jpg,[16],"[[191.0, 61.0, 474.0, 332.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002227.jpg,[11],"[[59.0, 9.0, 414.0, 373.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007789.jpg,"[5, 5, 5]","[[160.0, 92.0, 184.0, 139.0], [182.0, 96.0, 195.0, 128.0], [197.0, 91.0, 217.0, 140.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002280.jpg,[12],"[[301.0, 242.0, 500.0, 295.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002485.jpg,[18],"[[1.0, 1.0, 451.0, 399.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004439.jpg,"[5, 5, 5]","[[120.0, 41.0, 242.0, 362.0], [242.0, 117.0, 327.0, 291.0], [404.0, 77.0, 499.0, 357.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002678.jpg,[18],"[[1.0, 26.0, 500.0, 232.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003609.jpg,"[5, 5, 5, 10]","[[328.0, 132.0, 500.0, 363.0], [66.0, 112.0, 342.0, 344.0], [1.0, 131.0, 186.0, 293.0], [255.0, 15.0, 409.0, 139.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000327.jpg,[3],"[[1.0, 1.0, 500.0, 319.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006967.jpg,"[18, 18]","[[266.0, 76.0, 417.0, 345.0], [114.0, 42.0, 291.0, 239.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004839.jpg,"[5, 5]","[[111.0, 79.0, 230.0, 453.0], [232.0, 83.0, 306.0, 289.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000753.jpg,[5],"[[8.0, 123.0, 235.0, 454.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002592.jpg,[7],"[[11.0, 1.0, 500.0, 332.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003412.jpg,[5],"[[102.0, 14.0, 377.0, 377.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000138.jpg,"[6, 5, 5, 5, 5, 5]","[[170.0, 348.0, 285.0, 401.0], [185.0, 117.0, 253.0, 316.0], [118.0, 138.0, 188.0, 346.0], [96.0, 158.0, 167.0, 367.0], [293.0, 148.0, 359.0, 367.0], [260.0, 116.0, 341.0, 312.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007513.jpg,[6],"[[78.0, 121.0, 465.0, 315.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001755.jpg,[13],"[[344.0, 123.0, 485.0, 265.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003147.jpg,"[3, 3, 3, 3]","[[167.0, 73.0, 499.0, 203.0], [101.0, 78.0, 293.0, 197.0], [43.0, 81.0, 208.0, 191.0], [1.0, 87.0, 162.0, 186.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_004281.jpg,"[12, 5]","[[270.0, 1.0, 500.0, 375.0], [447.0, 260.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001716.jpg,[18],"[[1.0, 78.0, 333.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_007871.jpg,"[5, 5, 5]","[[8.0, 76.0, 212.0, 375.0], [92.0, 100.0, 334.0, 375.0], [250.0, 62.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003894.jpg,"[6, 6, 5, 5, 11, 11]","[[185.0, 273.0, 355.0, 403.0], [72.0, 76.0, 230.0, 287.0], [39.0, 28.0, 197.0, 403.0], [252.0, 3.0, 469.0, 403.0], [308.0, 137.0, 496.0, 403.0], [47.0, 162.0, 207.0, 378.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003685.jpg,[0],"[[75.0, 49.0, 296.0, 473.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003966.jpg,"[15, 15, 4, 11, 11, 11, 11, 11, 9]","[[1.0, 157.0, 369.0, 375.0], [73.0, 82.0, 304.0, 218.0], [17.0, 53.0, 140.0, 120.0], [86.0, 50.0, 135.0, 114.0], [26.0, 51.0, 71.0, 128.0], [5.0, 40.0, 30.0, 90.0], [124.0, 46.0, 155.0, 86.0], [96.0, 41.0, 121.0, 58.0], [46.0, 20.0, 79.0, 52.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005066.jpg,"[10, 11, 5]","[[1.0, 51.0, 65.0, 207.0], [177.0, 99.0, 500.0, 371.0], [135.0, 71.0, 411.0, 371.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005283.jpg,"[5, 5]","[[400.0, 197.0, 462.0, 375.0], [273.0, 220.0, 310.0, 309.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000878.jpg,"[5, 5]","[[189.0, 56.0, 327.0, 417.0], [111.0, 191.0, 215.0, 377.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001839.jpg,[5],"[[265.0, 204.0, 298.0, 302.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002424.jpg,"[7, 7, 7, 5, 7, 7]","[[407.0, 14.0, 500.0, 66.0], [255.0, 32.0, 500.0, 126.0], [10.0, 43.0, 474.0, 266.0], [378.0, 1.0, 412.0, 54.0], [293.0, 13.0, 325.0, 27.0], [320.0, 14.0, 339.0, 24.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000007.jpg,"[17, 7, 5, 5, 5, 5, 7]","[[76.0, 106.0, 316.0, 434.0], [64.0, 198.0, 87.0, 224.0], [32.0, 264.0, 72.0, 377.0], [30.0, 253.0, 48.0, 311.0], [6.0, 241.0, 16.0, 279.0], [4.0, 263.0, 38.0, 350.0], [340.0, 159.0, 375.0, 181.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005222.jpg,"[11, 11, 5, 18, 5]","[[323.0, 149.0, 462.0, 362.0], [120.0, 132.0, 223.0, 270.0], [87.0, 9.0, 195.0, 254.0], [284.0, 209.0, 346.0, 287.0], [109.0, 40.0, 275.0, 269.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003055.jpg,"[6, 5]","[[60.0, 58.0, 393.0, 500.0], [1.0, 1.0, 393.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_004273.jpg,[5],"[[122.0, 194.0, 239.0, 407.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006695.jpg,[5],"[[175.0, 94.0, 293.0, 368.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006093.jpg,[5],"[[316.0, 18.0, 466.0, 241.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000907.jpg,[5],"[[183.0, 82.0, 291.0, 254.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003088.jpg,[0],"[[133.0, 105.0, 305.0, 324.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006139.jpg,[5],"[[13.0, 196.0, 252.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003270.jpg,"[16, 16]","[[184.0, 145.0, 304.0, 295.0], [245.0, 73.0, 344.0, 253.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002231.jpg,"[5, 11, 10]","[[54.0, 81.0, 361.0, 468.0], [271.0, 16.0, 375.0, 277.0], [1.0, 251.0, 55.0, 394.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001160.jpg,[0],"[[35.0, 120.0, 161.0, 446.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001002.jpg,"[5, 5, 5]","[[1.0, 119.0, 202.0, 375.0], [138.0, 35.0, 500.0, 375.0], [310.0, 113.0, 500.0, 325.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001796.jpg,[5],"[[38.0, 86.0, 483.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003172.jpg,"[5, 5]","[[305.0, 194.0, 311.0, 211.0], [388.0, 284.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000218.jpg,"[0, 0]","[[77.0, 176.0, 431.0, 417.0], [6.0, 13.0, 481.0, 206.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005327.jpg,[16],"[[1.0, 48.0, 414.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005726.jpg,"[16, 5]","[[89.0, 74.0, 456.0, 333.0], [166.0, 48.0, 297.0, 233.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000748.jpg,"[8, 5, 5]","[[55.0, 38.0, 391.0, 272.0], [134.0, 220.0, 149.0, 249.0], [154.0, 223.0, 167.0, 252.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004669.jpg,"[12, 5, 5]","[[1.0, 137.0, 465.0, 279.0], [234.0, 161.0, 253.0, 188.0], [204.0, 171.0, 217.0, 217.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000577.jpg,"[15, 6, 5, 11, 11, 6, 5, 14, 11, 5]","[[173.0, 129.0, 419.0, 230.0], [289.0, 172.0, 355.0, 210.0], [236.0, 183.0, 420.0, 367.0], [172.0, 295.0, 418.0, 375.0], [1.0, 302.0, 141.0, 375.0], [41.0, 216.0, 150.0, 329.0], [222.0, 118.0, 292.0, 215.0], [227.0, 186.0, 242.0, 216.0], [137.0, 117.0, 183.0, 216.0], [1.0, 207.0, 60.0, 316.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_008621.jpg,"[15, 9, 11, 11, 9]","[[1.0, 122.0, 332.0, 361.0], [218.0, 229.0, 305.0, 290.0], [437.0, 191.0, 500.0, 328.0], [315.0, 105.0, 500.0, 332.0], [65.0, 211.0, 166.0, 328.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003238.jpg,"[13, 5, 7, 5, 9, 5, 9]","[[114.0, 137.0, 355.0, 263.0], [181.0, 81.0, 285.0, 269.0], [281.0, 97.0, 500.0, 240.0], [427.0, 113.0, 497.0, 149.0], [113.0, 139.0, 168.0, 190.0], [457.0, 75.0, 477.0, 101.0], [127.0, 56.0, 193.0, 114.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003175.jpg,[5],"[[196.0, 82.0, 362.0, 267.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000914.jpg,[5],"[[225.0, 96.0, 446.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001116.jpg,[5],"[[95.0, 73.0, 243.0, 408.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003448.jpg,[5],"[[145.0, 140.0, 209.0, 298.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_007107.jpg,[5],"[[116.0, 19.0, 259.0, 482.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006785.jpg,[18],"[[1.0, 1.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007022.jpg,[0],"[[246.0, 147.0, 293.0, 171.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001922.jpg,"[2, 2]","[[114.0, 48.0, 412.0, 289.0], [180.0, 62.0, 418.0, 289.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001257.jpg,[19],"[[270.0, 53.0, 431.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005843.jpg,"[11, 11, 9]","[[70.0, 237.0, 155.0, 388.0], [128.0, 246.0, 328.0, 500.0], [1.0, 329.0, 59.0, 455.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004873.jpg,[18],"[[78.0, 6.0, 415.0, 347.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004056.jpg,[5],"[[1.0, 112.0, 375.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000904.jpg,[6],"[[59.0, 1.0, 500.0, 400.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001871.jpg,[5],"[[2.0, 20.0, 118.0, 209.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003055.jpg,"[16, 16]","[[71.0, 78.0, 275.0, 361.0], [282.0, 40.0, 400.0, 299.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004457.jpg,"[15, 5]","[[22.0, 110.0, 500.0, 281.0], [343.0, 55.0, 450.0, 281.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005967.jpg,"[10, 14]","[[206.0, 94.0, 295.0, 170.0], [373.0, 146.0, 386.0, 176.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001483.jpg,[5],"[[218.0, 137.0, 317.0, 240.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001648.jpg,"[12, 12, 12]","[[237.0, 100.0, 404.0, 221.0], [473.0, 134.0, 500.0, 194.0], [2.0, 44.0, 189.0, 269.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005359.jpg,[13],"[[56.0, 1.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001820.jpg,"[9, 14, 4, 15, 5, 9]","[[368.0, 114.0, 500.0, 301.0], [349.0, 224.0, 393.0, 340.0], [83.0, 269.0, 499.0, 392.0], [1.0, 92.0, 321.0, 385.0], [115.0, 79.0, 299.0, 341.0], [283.0, 1.0, 357.0, 198.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000894.jpg,[13],"[[121.0, 74.0, 482.0, 319.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000161.jpg,[2],"[[47.0, 118.0, 211.0, 370.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001456.jpg,[6],"[[1.0, 12.0, 459.0, 166.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004277.jpg,"[5, 5]","[[114.0, 118.0, 161.0, 201.0], [64.0, 113.0, 118.0, 218.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002809.jpg,[5],"[[194.0, 86.0, 384.0, 348.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000552.jpg,"[16, 5]","[[3.0, 77.0, 385.0, 330.0], [157.0, 13.0, 304.0, 167.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003592.jpg,[3],"[[198.0, 119.0, 284.0, 172.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_005217.jpg,"[16, 5]","[[59.0, 77.0, 407.0, 375.0], [225.0, 1.0, 365.0, 262.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003244.jpg,[16],"[[48.0, 53.0, 382.0, 360.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001653.jpg,[5],"[[29.0, 15.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000262.jpg,[5],"[[142.0, 103.0, 390.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002936.jpg,[5],"[[53.0, 50.0, 357.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004887.jpg,"[15, 15, 11, 15]","[[270.0, 124.0, 500.0, 228.0], [365.0, 212.0, 500.0, 354.0], [1.0, 289.0, 117.0, 375.0], [249.0, 115.0, 321.0, 177.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000557.jpg,[2],"[[37.0, 24.0, 470.0, 315.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001117.jpg,"[0, 0, 0, 0, 0, 0, 0]","[[52.0, 202.0, 227.0, 461.0], [144.0, 181.0, 358.0, 338.0], [265.0, 180.0, 312.0, 212.0], [59.0, 207.0, 162.0, 290.0], [1.0, 128.0, 27.0, 153.0], [50.0, 37.0, 98.0, 64.0], [342.0, 1.0, 375.0, 14.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004616.jpg,[5],"[[65.0, 108.0, 330.0, 334.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001291.jpg,"[18, 18]","[[44.0, 105.0, 336.0, 386.0], [1.0, 249.0, 267.0, 467.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003764.jpg,"[5, 5, 5, 5]","[[15.0, 227.0, 183.0, 500.0], [196.0, 223.0, 250.0, 379.0], [256.0, 231.0, 283.0, 320.0], [4.0, 264.0, 35.0, 321.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002049.jpg,"[2, 2, 5]","[[143.0, 338.0, 294.0, 441.0], [101.0, 383.0, 215.0, 424.0], [171.0, 269.0, 239.0, 434.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003999.jpg,[5],"[[114.0, 67.0, 304.0, 211.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006395.jpg,[5],"[[1.0, 38.0, 392.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004409.jpg,[5],"[[1.0, 24.0, 417.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003815.jpg,"[8, 8, 8, 8]","[[29.0, 134.0, 469.0, 241.0], [376.0, 24.0, 428.0, 38.0], [1.0, 25.0, 145.0, 66.0], [1.0, 1.0, 106.0, 34.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_009320.jpg,"[1, 1, 1, 1, 1, 5]","[[288.0, 215.0, 451.0, 375.0], [430.0, 329.0, 500.0, 375.0], [440.0, 254.0, 480.0, 286.0], [192.0, 284.0, 276.0, 361.0], [249.0, 211.0, 300.0, 251.0], [1.0, 104.0, 294.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004479.jpg,"[5, 10, 18]","[[81.0, 15.0, 488.0, 374.0], [1.0, 9.0, 139.0, 278.0], [171.0, 197.0, 296.0, 374.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005972.jpg,"[6, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","[[12.0, 137.0, 289.0, 333.0], [181.0, 91.0, 500.0, 304.0], [1.0, 68.0, 500.0, 381.0], [116.0, 10.0, 500.0, 153.0], [173.0, 1.0, 214.0, 18.0], [211.0, 1.0, 252.0, 18.0], [256.0, 1.0, 292.0, 17.0], [311.0, 1.0, 349.0, 12.0], [358.0, 1.0, 392.0, 16.0], [429.0, 1.0, 468.0, 11.0], [465.0, 1.0, 492.0, 14.0], [486.0, 1.0, 500.0, 16.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007225.jpg,"[7, 5, 5, 5, 5, 5, 5, 5, 5]","[[1.0, 317.0, 75.0, 346.0], [135.0, 311.0, 147.0, 349.0], [123.0, 313.0, 134.0, 350.0], [183.0, 311.0, 197.0, 356.0], [430.0, 315.0, 448.0, 357.0], [42.0, 312.0, 61.0, 357.0], [67.0, 311.0, 85.0, 351.0], [202.0, 316.0, 220.0, 359.0], [194.0, 312.0, 206.0, 349.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006650.jpg,[5],"[[277.0, 101.0, 428.0, 271.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001056.jpg,"[5, 5]","[[141.0, 126.0, 207.0, 336.0], [322.0, 124.0, 418.0, 302.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002777.jpg,[5],"[[134.0, 56.0, 268.0, 256.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004646.jpg,"[3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 3]","[[96.0, 1.0, 500.0, 333.0], [1.0, 48.0, 268.0, 134.0], [127.0, 1.0, 369.0, 52.0], [386.0, 116.0, 500.0, 153.0], [1.0, 124.0, 156.0, 309.0], [245.0, 52.0, 358.0, 80.0], [427.0, 191.0, 441.0, 225.0], [414.0, 186.0, 428.0, 213.0], [347.0, 158.0, 361.0, 186.0], [386.0, 187.0, 400.0, 209.0], [371.0, 185.0, 380.0, 207.0], [377.0, 179.0, 384.0, 191.0], [382.0, 179.0, 392.0, 190.0], [7.0, 19.0, 119.0, 63.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005159.jpg,"[7, 7, 7, 7, 7, 7, 7, 7]","[[205.0, 205.0, 295.0, 286.0], [67.0, 211.0, 165.0, 279.0], [363.0, 216.0, 500.0, 273.0], [275.0, 204.0, 397.0, 266.0], [103.0, 206.0, 220.0, 251.0], [1.0, 209.0, 68.0, 274.0], [464.0, 245.0, 500.0, 289.0], [462.0, 215.0, 500.0, 235.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000239.jpg,[6],"[[120.0, 126.0, 293.0, 308.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004708.jpg,"[5, 5, 5]","[[280.0, 96.0, 456.0, 375.0], [70.0, 11.0, 219.0, 375.0], [1.0, 161.0, 17.0, 362.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003908.jpg,[5],"[[50.0, 25.0, 249.0, 332.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002445.jpg,[5],"[[211.0, 75.0, 267.0, 210.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006295.jpg,"[10, 14, 5, 5, 5, 5, 9, 9, 9, 4]","[[161.0, 32.0, 337.0, 198.0], [296.0, 236.0, 337.0, 375.0], [49.0, 188.0, 224.0, 329.0], [223.0, 134.0, 436.0, 375.0], [252.0, 115.0, 448.0, 375.0], [428.0, 251.0, 500.0, 375.0], [431.0, 11.0, 500.0, 275.0], [10.0, 104.0, 63.0, 267.0], [31.0, 1.0, 142.0, 246.0], [1.0, 298.0, 352.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002402.jpg,"[6, 10, 6]","[[116.0, 259.0, 204.0, 308.0], [343.0, 161.0, 409.0, 223.0], [108.0, 249.0, 200.0, 279.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005390.jpg,[5],"[[236.0, 46.0, 500.0, 340.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004588.jpg,"[17, 17, 17]","[[1.0, 41.0, 147.0, 344.0], [146.0, 5.0, 433.0, 322.0], [300.0, 85.0, 500.0, 322.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_004328.jpg,[5],"[[44.0, 117.0, 147.0, 265.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000757.jpg,"[5, 5, 5]","[[229.0, 129.0, 314.0, 375.0], [117.0, 155.0, 193.0, 365.0], [407.0, 133.0, 500.0, 282.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001333.jpg,[12],"[[29.0, 111.0, 467.0, 315.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006714.jpg,[5],"[[30.0, 31.0, 491.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003425.jpg,"[1, 5]","[[278.0, 2.0, 500.0, 264.0], [1.0, 1.0, 266.0, 374.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_008120.jpg,"[17, 17, 17, 7]","[[18.0, 29.0, 471.0, 324.0], [433.0, 134.0, 500.0, 217.0], [411.0, 139.0, 435.0, 188.0], [10.0, 166.0, 21.0, 185.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002012.jpg,[3],"[[237.0, 195.0, 391.0, 320.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000368.jpg,[5],"[[162.0, 69.0, 302.0, 200.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000774.jpg,"[5, 5]","[[1.0, 1.0, 273.0, 375.0], [185.0, 102.0, 472.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004158.jpg,[5],"[[256.0, 8.0, 384.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_004006.jpg,[5],"[[1.0, 10.0, 464.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001746.jpg,[15],"[[17.0, 200.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000969.jpg,[5],"[[41.0, 68.0, 326.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005406.jpg,[6],"[[1.0, 1.0, 333.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001426.jpg,[3],"[[28.0, 47.0, 480.0, 234.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000748.jpg,"[0, 0, 0]","[[31.0, 140.0, 116.0, 173.0], [211.0, 122.0, 309.0, 156.0], [193.0, 183.0, 260.0, 201.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004966.jpg,"[7, 7, 7, 7, 7, 3]","[[327.0, 187.0, 406.0, 216.0], [221.0, 180.0, 267.0, 194.0], [156.0, 160.0, 177.0, 168.0], [93.0, 157.0, 110.0, 167.0], [483.0, 199.0, 500.0, 227.0], [182.0, 99.0, 318.0, 150.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006154.jpg,"[5, 5, 5, 5, 5, 2, 2]","[[329.0, 228.0, 375.0, 449.0], [88.0, 258.0, 157.0, 390.0], [9.0, 276.0, 57.0, 371.0], [48.0, 274.0, 82.0, 378.0], [1.0, 303.0, 17.0, 359.0], [76.0, 321.0, 164.0, 421.0], [12.0, 324.0, 66.0, 402.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004545.jpg,[6],"[[22.0, 26.0, 222.0, 224.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000834.jpg,"[4, 5, 5, 11, 11]","[[1.0, 239.0, 500.0, 333.0], [184.0, 97.0, 316.0, 248.0], [450.0, 1.0, 500.0, 207.0], [1.0, 196.0, 123.0, 247.0], [141.0, 196.0, 325.0, 238.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003612.jpg,"[7, 5, 5, 5, 5, 5, 5, 5]","[[27.0, 81.0, 478.0, 282.0], [49.0, 91.0, 75.0, 156.0], [70.0, 95.0, 100.0, 152.0], [94.0, 106.0, 107.0, 148.0], [1.0, 89.0, 30.0, 190.0], [216.0, 107.0, 263.0, 147.0], [261.0, 66.0, 321.0, 149.0], [307.0, 70.0, 345.0, 148.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003391.jpg,[6],"[[37.0, 93.0, 423.0, 308.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004390.jpg,"[6, 6]","[[36.0, 87.0, 299.0, 181.0], [214.0, 130.0, 464.0, 253.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006356.jpg,[5],"[[44.0, 1.0, 295.0, 281.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002100.jpg,[0],"[[139.0, 25.0, 324.0, 209.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002333.jpg,[5],"[[71.0, 25.0, 245.0, 342.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001478.jpg,[6],"[[133.0, 167.0, 411.0, 292.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002845.jpg,[6],"[[173.0, 98.0, 428.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002754.jpg,"[1, 1, 1, 1]","[[120.0, 325.0, 131.0, 337.0], [131.0, 328.0, 152.0, 345.0], [205.0, 317.0, 236.0, 344.0], [206.0, 344.0, 251.0, 376.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003380.jpg,"[16, 5]","[[251.0, 186.0, 299.0, 214.0], [270.0, 179.0, 284.0, 205.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000715.jpg,[5],"[[207.0, 168.0, 291.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006344.jpg,[5],"[[150.0, 119.0, 207.0, 276.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004425.jpg,[5],"[[230.0, 71.0, 274.0, 202.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001078.jpg,"[5, 5, 5, 5]","[[416.0, 77.0, 482.0, 254.0], [295.0, 1.0, 407.0, 306.0], [232.0, 88.0, 296.0, 280.0], [151.0, 114.0, 211.0, 264.0]]"
